phrase,is_price
"Generic Gloves

https://croma.com/generic-gloves",0
"Intelligent Fresh Keyboard

https://amazon.in/intelligent-fresh-keyboard",0
"Chicken

https://croma.com/chicken",0
"Awesome Bacon

https://amzn.to/awesome-bacon",0
"Chicken

https://ajio.com/chicken",0
"Ergonomic Metal Pizza

https://ajio.com/ergonomic-metal-pizza",0
"Refined Plastic Soap

https://amazon.in/refined-plastic-soap",0
"Tuna

https://ajio.com/tuna",0
"Cotton Chicken

https://amzn.to/cotton-chicken",0
"Plastic Gloves

https://ajio.com/plastic-gloves",0
"Sleek Frozen Shirt

https://amazon.in/sleek-frozen-shirt",0
"New Granite Chicken

https://bit.ly//new-granite-chicken",0
"Granite Fish

https://croma.com/granite-fish",0
"Granite Fish

https://amazon.in/granite-fish",0
"Small Tuna

https://bit.ly//small-tuna",0
"Sleek Granite Chips

https://flipkart.com/sleek-granite-chips",0
"Pizza

https://amazon.in/pizza",0
"Ergonomic Wooden Ball

https://flipkart.com/ergonomic-wooden-ball",0
"Shirt

https://myntra.com/shirt",0
"Incredible Frozen Soap

https://croma.com/incredible-frozen-soap",0
"Rubber Pizza

https://myntra.com/rubber-pizza",0
"Cheese

https://ajio.com/cheese",0
"Intelligent Wooden Salad

https://croma.com/intelligent-wooden-salad",0
"Chips

https://flipkart.com/chips",0
"Concrete Shirt

https://myntra.com/concrete-shirt",0
"Computer

https://ajio.com/computer",0
"Steel Bacon

https://amazon.in/steel-bacon",0
"Cotton Soap

https://myntra.com/cotton-soap",0
"Computer

https://bit.ly//computer",0
"Fresh Gloves

https://amzn.to/fresh-gloves",0
"Tasty Metal Chicken

https://myntra.com/tasty-metal-chicken",0
"Licensed Ball

https://ajio.com/licensed-ball",0
"Granite Computer

https://croma.com/granite-computer",0
"Practical Salad

https://myntra.com/practical-salad",0
"Intelligent Bike

https://croma.com/intelligent-bike",0
"Fresh Pizza

https://ajio.com/fresh-pizza",0
"For repair Metal Gloves

https://myntra.com/for-repair-metal-gloves",0
"Table

https://flipkart.com/table",0
"Refined Rubber Car

https://amazon.in/refined-rubber-car",0
"Concrete Cheese

https://amzn.to/concrete-cheese",0
"Ergonomic Bike

https://flipkart.com/ergonomic-bike",0
"Cotton Sausages

https://amazon.in/cotton-sausages",0
"Unbranded Plastic Computer

https://croma.com/unbranded-plastic-computer",0
"Salad

https://croma.com/salad",0
"For repair Steel Tuna

https://myntra.com/for-repair-steel-tuna",0
"Soft Gloves

https://myntra.com/soft-gloves",0
"Frozen Hat

https://croma.com/frozen-hat",0
"Shirt

https://myntra.com/shirt",0
"Granite Chair

https://flipkart.com/granite-chair",0
"Hat

https://flipkart.com/hat",0
"Practical Salad

https://amazon.in/practical-salad",0
"Wooden Bacon

https://myntra.com/wooden-bacon",0
"Bike

https://ajio.com/bike",0
"New Salad

https://myntra.com/new-salad",0
"Towels

https://myntra.com/towels",0
"Ergonomic Rubber Chair

https://flipkart.com/ergonomic-rubber-chair",0
"Steel Salad

https://ajio.com/steel-salad",0
"Car

https://amazon.in/car",0
"Table

https://bit.ly//table",0
"Refined Soap

https://amazon.in/refined-soap",0
"Incredible Soft Car

https://bit.ly//incredible-soft-car",0
"Handcrafted Plastic Chicken

https://amazon.in/handcrafted-plastic-chicken",0
"Ergonomic Soft Tuna

https://bit.ly//ergonomic-soft-tuna",0
"Bike

https://ajio.com/bike",0
"Ergonomic Granite Towels

https://amazon.in/ergonomic-granite-towels",0
"Plastic Hat

https://amazon.in/plastic-hat",0
"Granite Shirt

https://amazon.in/granite-shirt",0
"Metal Car

https://flipkart.com/metal-car",0
"For repair Fresh Soap

https://croma.com/for-repair-fresh-soap",0
"Refined Pizza

https://myntra.com/refined-pizza",0
"Awesome Soft Car

https://flipkart.com/awesome-soft-car",0
"Intelligent Shoes

https://ajio.com/intelligent-shoes",0
"Salad

https://myntra.com/salad",0
"Fresh Tuna

https://amzn.to/fresh-tuna",0
"Gorgeous Granite Chicken

https://myntra.com/gorgeous-granite-chicken",0
"Fresh Pants

https://flipkart.com/fresh-pants",0
"Granite Gloves

https://bit.ly//granite-gloves",0
"Metal Pants

https://amazon.in/metal-pants",0
"Towels

https://bit.ly//towels",0
"Wooden Mouse

https://myntra.com/wooden-mouse",0
"Refined Mouse

https://myntra.com/refined-mouse",0
"Fresh Hat

https://croma.com/fresh-hat",0
"Practical Granite Bacon

https://bit.ly//practical-granite-bacon",0
"Keyboard

https://croma.com/keyboard",0
"Wooden Cheese

https://bit.ly//wooden-cheese",0
"Cotton Salad

https://flipkart.com/cotton-salad",0
"Practical Cotton Computer

https://croma.com/practical-cotton-computer",0
"Practical Mouse

https://ajio.com/practical-mouse",0
"Cotton Bacon

https://bit.ly//cotton-bacon",0
"Fresh Towels

https://myntra.com/fresh-towels",0
"Unbranded Ball

https://ajio.com/unbranded-ball",0
"Granite Bacon

https://bit.ly//granite-bacon",0
"Gorgeous Rubber Shirt

https://ajio.com/gorgeous-rubber-shirt",0
"Soap

https://flipkart.com/soap",0
"Gently Used Chips

https://ajio.com/gently-used-chips",0
"Hat

https://amzn.to/hat",0
"Chips

https://bit.ly//chips",0
"Pants

https://myntra.com/pants",0
"Rustic Soap

https://flipkart.com/rustic-soap",0
"Shoes

https://amazon.in/shoes",0
"Towels

https://amazon.in/towels",0
"Metal Car

https://bit.ly//metal-car",0
"Plastic Cheese

https://amazon.in/plastic-cheese",0
"Sleek Bacon

https://amazon.in/sleek-bacon",0
"Hat

https://flipkart.com/hat",0
"Table

https://flipkart.com/table",0
"Steel Shirt

https://ajio.com/steel-shirt",0
"Chips

https://ajio.com/chips",0
"Car

https://amazon.in/car",0
"Keyboard

https://amazon.in/keyboard",0
"Frozen Computer

https://amazon.in/frozen-computer",0
"Generic Granite Cheese

https://ajio.com/generic-granite-cheese",0
"Granite Ball

https://ajio.com/granite-ball",0
"Frozen Hat

https://amzn.to/frozen-hat",0
"Tasty Plastic Computer

https://amzn.to/tasty-plastic-computer",0
"Soft Sausages

https://amazon.in/soft-sausages",0
"Small Plastic Soap

https://flipkart.com/small-plastic-soap",0
"from 32610

https://flipkart.com/awesome-metal-pizza",1
"at Rs 40348

https://amzn.to/small-chair",1
"?9976

https://flipkart.com/chair",1
"@ Rs 75005

https://flipkart.com/practical-pizza",1
"at ?8434

https://amzn.to/granite-car",1
"@65892

https://ajio.com/salad",1
"at Rs 9530

https://bit.ly//sleek-plastic-mouse",1
"@ Rs 43310

https://amazon.in/shirt",1
"@ 73371

https://bit.ly//handcrafted-granite-gloves",1
"@ ?51388

https://myntra.com/ergonomic-bike",1
"loot 91657

https://bit.ly//incredible-cheese",1
"@ 24321

https://bit.ly//fantastic-fish",1
"loot 72194

https://ajio.com/small-plastic-keyboard",1
"at Rs.90431

https://croma.com/bacon",1
"at Rs 3039

https://croma.com/rubber-table",1
"@ Rs.96224

https://amazon.in/metal-chair",1
"Rs 94299

https://amazon.in/pants",1
"@ Rs.75388

https://bit.ly//incredible-fresh-computer",1
"@87446

https://ajio.com/licensed-bacon",1
"Rs 59134

https://croma.com/ergonomic-bike",1
"for 65587

https://amazon.in/frozen-car",1
"at 69347

https://myntra.com/new-mouse",1
"Rs.65368

https://amazon.in/refined-frozen-pizza",1
"@ Rs 11122

https://amazon.in/new-granite-bike",1
"@ Rs 29758

https://amazon.in/soft-bike",1
"loot 63282

https://ajio.com/refined-cotton-chips",1
"33555

https://ajio.com/metal-chips",1
"at Rs.72942

https://ajio.com/handmade-granite-car",1
"@14217

https://bit.ly//bike",1
"at Rs.98558

https://ajio.com/used-chicken",1
"for 85659

https://flipkart.com/used-wooden-cheese",1
"for 4596

https://ajio.com/table",1
"at 65963

https://amzn.to/rubber-computer",1
"at 1599

https://flipkart.com/licensed-soap",1
"at 21662

https://croma.com/metal-tuna",1
"@ 76120

https://amzn.to/tuna",1
"Rs 40806

https://flipkart.com/licensed-salad",1
"@ 48719

https://ajio.com/bacon",1
"Rs 30155

https://flipkart.com/sleek-hat",1
"at Rs.52977

https://ajio.com/frozen-table",1
"33253

https://amzn.to/licensed-concrete-car",1
"@ Rs.69660

https://flipkart.com/fantastic-chips",1
"@67713

https://flipkart.com/hat",1
"at Rs.53013

https://ajio.com/car",1
"@24182

https://myntra.com/rustic-frozen-keyboard",1
"Rs.64405

https://ajio.com/fantastic-steel-car",1
"at Rs 99351

https://ajio.com/licensed-frozen-mouse",1
"at Rs 50419

https://myntra.com/wooden-car",1
"at 15690

https://amzn.to/unbranded-cotton-chicken",1
"Rs.50167

https://myntra.com/table",1
"at Rs 16847

https://myntra.com/unbranded-rubber-shirt",1
"57232

https://ajio.com/chicken",1
"at 17775

https://amzn.to/steel-sausages",1
"@85955

https://amzn.to/incredible-plastic-ball",1
"@ Rs 20003

https://bit.ly//refined-gloves",1
"at 48921

https://flipkart.com/handcrafted-steel-salad",1
"at 28106

https://croma.com/rustic-computer",1
"at Rs.27953

https://ajio.com/concrete-ball",1
"at Rs 71931

https://croma.com/table",1
"Rs 61719

https://flipkart.com/frozen-tuna",1
"@ Rs 85441

https://flipkart.com/plastic-gloves",1
"for 993

https://croma.com/bike",1
"65798

https://amazon.in/car",1
"at 21056

https://amzn.to/soft-shoes",1
"for 48065

https://ajio.com/tuna",1
"@ Rs.65576

https://myntra.com/gorgeous-wooden-towels",1
"@65231

https://flipkart.com/small-salad",1
"at 53373

https://flipkart.com/handcrafted-gloves",1
"@ Rs 56117

https://flipkart.com/generic-salad",1
"41883

https://ajio.com/new-wooden-cheese",1
"at 77174

https://amzn.to/rustic-steel-ball",1
"79680

https://amazon.in/plastic-computer",1
"loot 31684

https://bit.ly//used-wooden-pizza",1
"87695

https://bit.ly//table",1
"from 59195

https://flipkart.com/awesome-rubber-car",1
"at Rs.3666

https://bit.ly//rubber-chicken",1
"at Rs.64589

https://amazon.in/fantastic-concrete-table",1
"Rs 77352

https://ajio.com/metal-chair",1
"at 22546

https://myntra.com/sleek-concrete-ball",1
"Rs.87087

https://myntra.com/soft-ball",1
"for 43990

https://flipkart.com/bacon",1
"at Rs 72977

https://croma.com/concrete-ball",1
"from 71990

https://croma.com/salad",1
"loot 9732

https://ajio.com/steel-chair",1
"71886

https://ajio.com/sleek-towels",1
"@ 13569

https://bit.ly//frozen-gloves",1
"Rs.44968

https://myntra.com/licensed-chair",1
"loot 93992

https://myntra.com/rubber-gloves",1
"@ Rs.4093

https://amazon.in/gorgeous-pizza",1
"for 67202

https://bit.ly//refined-metal-fish",1
"@ 24100

https://bit.ly//frozen-chicken",1
"@ 94165

https://ajio.com/granite-cheese",1
"from 49654

https://ajio.com/refined-ball",1
"80688

https://ajio.com/ergonomic-salad",1
"at 72861

https://amazon.in/metal-gloves",1
"Rs.9007

https://bit.ly//bacon",1
"@11076

https://croma.com/for-repair-bacon",1
"51463

https://myntra.com/small-concrete-bike",1
"for 77135

https://ajio.com/awesome-soap",1
"for 34672

https://croma.com/handcrafted-plastic-cheese",1
"2664

https://amazon.in/incredible-concrete-bacon",1
"@ 12890

https://myntra.com/small-concrete-soap",1
"Rs 71123

https://flipkart.com/salad",1
"68232

https://amzn.to/rubber-hat",1
"@ Rs 9579

https://ajio.com/metal-bacon",1
"@ 4394

https://myntra.com/towels",1
"@ 79110

https://myntra.com/ergonomic-towels",1
"Rs.80989

https://ajio.com/used-metal-bike",1
"for 2190

https://bit.ly//gorgeous-plastic-chicken",1
"at 9940

https://bit.ly//practical-salad",1
"Chicken @ Rs. 30799

https://ajio.com/chicken",1
"Incredible Tuna Rs  38428

https://amzn.to/incredible-tuna",1
"Ergonomic Chair from  77537

https://croma.com/ergonomic-chair",1
"Ergonomic Rubber Computer @ ₹ 40337

https://amzn.to/ergonomic-rubber-computer",1
"Chicken @ ₹ 31787

https://myntra.com/chicken",1
"Rustic Soap @ Rs  77147

https://flipkart.com/rustic-soap",1
"Table at Rs. 77358

https://croma.com/table",1
"Generic Cotton Hat @ 78854

https://amzn.to/generic-cotton-hat",1
"Wooden Pants at Rs  47746

https://myntra.com/wooden-pants",1
"Sleek Towels from  2978

https://croma.com/sleek-towels",1
"For repair Car @ Rs. 74814

https://ajio.com/for-repair-car",1
"Concrete Towels at ₹ 17465

https://flipkart.com/concrete-towels",1
"Intelligent Cheese Rs. 54724

https://ajio.com/intelligent-cheese",1
"Metal Pants Rs  46271

https://ajio.com/metal-pants",1
"Fresh Chair @ Rs. 79525

https://ajio.com/fresh-chair",1
"Generic Computer ₹ 83146

https://amzn.to/generic-computer",1
"New Granite Car @  77236

https://flipkart.com/new-granite-car",1
"Refined Steel Pizza Rs  21272

https://amzn.to/refined-steel-pizza",1
"Intelligent Towels for  95235

https://bit.ly//intelligent-towels",1
"Concrete Cheese at Rs. 72898

https://ajio.com/concrete-cheese",1
"Chicken @ Rs  14541

https://ajio.com/chicken",1
"Fantastic Chicken @ ₹ 12543

https://flipkart.com/fantastic-chicken",1
"Fresh Towels for  63440

https://croma.com/fresh-towels",1
"Tasty Concrete Pants at ₹ 56901

https://ajio.com/tasty-concrete-pants",1
"Frozen Keyboard @ Rs. 26672

https://amzn.to/frozen-keyboard",1
"Wooden Pants for  24869

https://amzn.to/wooden-pants",1
"Small Granite Pizza loot  47085

https://croma.com/small-granite-pizza",1
"Ergonomic Soft Sausages loot  76875

https://bit.ly//ergonomic-soft-sausages",1
"Granite Pants @ Rs  73503

https://amzn.to/granite-pants",1
"Handcrafted Pants from  96102

https://bit.ly//handcrafted-pants",1
"New Cotton Chair @ Rs. 41962

https://ajio.com/new-cotton-chair",1
"Plastic Pizza ₹ 61754

https://amazon.in/plastic-pizza",1
"Generic Cheese Rs  42134

https://amazon.in/generic-cheese",1
"Shirt at Rs  44717

https://croma.com/shirt",1
"Gently Used Wooden Hat @ 1135

https://flipkart.com/gently-used-wooden-hat",1
"Plastic Hat at ₹ 34637

https://amzn.to/plastic-hat",1
"New Steel Chips @ 90037

https://croma.com/new-steel-chips",1
"Rubber Bike @ ₹ 4742

https://ajio.com/rubber-bike",1
"Fantastic Hat Rs  1847

https://bit.ly//fantastic-hat",1
"Unbranded Metal Ball at Rs  40293

https://croma.com/unbranded-metal-ball",1
"Small Car loot  83088

https://flipkart.com/small-car",1
"Handcrafted Fresh Computer @ ₹ 50218

https://amazon.in/handcrafted-fresh-computer",1
"Handmade Cotton Towels loot  85590

https://flipkart.com/handmade-cotton-towels",1
"Chair from  65749

https://amzn.to/chair",1
"For repair Cheese at ₹ 11442

https://amazon.in/for-repair-cheese",1
"Metal Hat ₹ 62445

https://ajio.com/metal-hat",1
"Plastic Chicken at Rs  89594

https://amzn.to/plastic-chicken",1
"Small Bacon ₹ 70148

https://myntra.com/small-bacon",1
"Used Frozen Shoes @ 38628

https://amzn.to/used-frozen-shoes",1
"Concrete Pants at Rs. 65093

https://amzn.to/concrete-pants",1
"Car @ ₹ 17047

https://ajio.com/car",1
"Steel Hat Rs  80508

https://amazon.in/steel-hat",1
"Handmade Shoes for  16848

https://amzn.to/handmade-shoes",1
"Sleek Bacon @  97693

https://amazon.in/sleek-bacon",1
"Table @ Rs. 42263

https://ajio.com/table",1
"Salad loot  13681

https://bit.ly//salad",1
"Ergonomic Rubber Shirt @ Rs  40363

https://amazon.in/ergonomic-rubber-shirt",1
"New Soft Chicken loot  53518

https://amazon.in/new-soft-chicken",1
"Bacon at Rs. 80644

https://flipkart.com/bacon",1
"Wooden Computer @  65608

https://amzn.to/wooden-computer",1
"Generic Soft Ball @  30023

https://amazon.in/generic-soft-ball",1
"Salad at Rs. 85017

https://croma.com/salad",1
"For repair Cotton Chicken loot  25408

https://bit.ly//for-repair-cotton-chicken",1
"Rustic Chips @ Rs  37841

https://bit.ly//rustic-chips",1
"Sausages for  97253

https://amzn.to/sausages",1
"Fish @ ₹ 91009

https://myntra.com/fish",1
"For repair Pizza Rs. 16072

https://myntra.com/for-repair-pizza",1
"Licensed Sausages at ₹ 15548

https://bit.ly//licensed-sausages",1
"Granite Soap Rs. 10842

https://amzn.to/granite-soap",1
"Granite Tuna loot  13154

https://croma.com/granite-tuna",1
"Mouse at Rs  2584

https://myntra.com/mouse",1
"Fresh Fish Rs  17756

https://flipkart.com/fresh-fish",1
"Pants @  25565

https://myntra.com/pants",1
"Cheese @ Rs. 12887

https://bit.ly//cheese",1
"Refined Steel Ball at Rs  2417

https://flipkart.com/refined-steel-ball",1
"Licensed Metal Chair at Rs. 14857

https://ajio.com/licensed-metal-chair",1
"Unbranded Frozen Gloves Rs. 62752

https://amzn.to/unbranded-frozen-gloves",1
"Fantastic Hat at Rs  90599

https://amzn.to/fantastic-hat",1
"Fantastic Chips loot  21345

https://myntra.com/fantastic-chips",1
"Rubber Cheese @ Rs  66734

https://amzn.to/rubber-cheese",1
"Rubber Bacon from  95774

https://flipkart.com/rubber-bacon",1
"Handmade Concrete Soap at Rs  25238

https://amzn.to/handmade-concrete-soap",1
"Plastic Ball @  82897

https://amzn.to/plastic-ball",1
"Refined Steel Chips loot  4363

https://amazon.in/refined-steel-chips",1
"Generic Frozen Fish at Rs  64709

https://ajio.com/generic-frozen-fish",1
"Unbranded Car at Rs  44418

https://croma.com/unbranded-car",1
"Soft Computer from  95086

https://bit.ly//soft-computer",1
"Generic Rubber Chips @ 6064

https://amzn.to/generic-rubber-chips",1
"Fantastic Chicken @ Rs  37073

https://croma.com/fantastic-chicken",1
"Chair for  73221

https://ajio.com/chair",1
"Handmade Cotton Sausages loot  39757

https://myntra.com/handmade-cotton-sausages",1
"Practical Steel Bike @ 36706

https://myntra.com/practical-steel-bike",1
"Small Plastic Chicken at Rs  43550

https://amzn.to/small-plastic-chicken",1
"Awesome Frozen Shoes from  5223

https://bit.ly//awesome-frozen-shoes",1
"Awesome Concrete Bike Rs. 49052

https://myntra.com/awesome-concrete-bike",1
"Cotton Bike for  51013

https://amzn.to/cotton-bike",1
"Handmade Soft Table for  74788

https://ajio.com/handmade-soft-table",1
"Table Rs  10891

https://ajio.com/table",1
"Small Plastic Tuna Rs. 64461

https://amzn.to/small-plastic-tuna",1
"Sausages Rs. 93694

https://bit.ly//sausages",1
